rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_30d_mm,soil_moisture_pct,temperature_24h_mean_c,relative_humidity_24h_mean_pct,slope_deg,elevation_m,ndvi,historical_events,landslide_occurred,sample_type,latitude,longitude,event_date,event_year,inventory_source,terrain_source,satellite_source,weather_source
0.0,0.0,0.0,0.0,39.644,23.004,91.208,14.81,850.0,0.58458,3,0,background_non_event,23.32221108784404,93.15312639891563,2023-09-30,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,47.077,26.188,92.458,4.19,232.0,0.53376,0,0,background_non_event,24.043538742032627,96.66215634715273,2023-09-30,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,45.583,25.325,79.917,19.89,890.0,0.56375,19,0,background_non_event,27.243506171443673,93.57683485803335,2023-09-30,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.304,13.071,89.958,24.86,2736.0,0.50737,0,0,background_non_event,27.51048756666646,90.55743128295757,2023-09-30,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.887,26.7,86.5,0.0,112.0,0.20658,0,0,background_non_event,27.679690429564662,95.2450826564706,2023-10-05,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.156,26.058,81.667,0.73,71.0,0.39669,0,0,background_non_event,26.610105717492253,89.16246133724843,2023-10-06,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.777,12.271,98.167,23.73,2775.0,0.48946,0,0,background_non_event,27.39892902017723,90.62740219961277,2023-10-08,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.76,12.271,97.375,42.6,2620.0,0.42816,0,0,background_non_event,28.491155112203863,93.44954485998129,2023-10-08,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,30.835,-2.583,83.458,32.53,5184.0,-0.00435,0,0,background_non_event,29.564200251510773,97.18395803070985,2023-10-10,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,43.681,22.988,89.667,14.65,798.0,0.57666,0,0,background_non_event,27.427551556865836,96.75582239812807,2023-10-12,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,34.771,-4.433,84.833,6.76,4987.0,0.07313,0,0,background_non_event,28.544861441044663,89.2283415032074,2023-10-13,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.608,25.879,87.25,1.34,1.0,0.29476,0,0,background_non_event,21.85558832521243,89.84948610614664,2023-10-23,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.477,25.021,85.167,1.37,11.0,0.35066,0,0,background_non_event,23.594987164673743,89.36464903169546,2023-10-24,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.177,-3.404,57.792,24.68,4836.0,0.13321,0,0,background_non_event,29.084197070282695,91.18066347238108,2023-10-24,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.196,24.917,74.833,0.62,11.0,0.52924,0,0,background_non_event,23.973507544002622,90.61746374385133,2023-10-30,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.167,-2.929,64.708,22.66,5035.0,-0.05794,0,0,background_non_event,28.570935547983915,90.4785203854412,2023-10-30,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,36.723,26.046,72.542,0.63,6.0,0.4321,0,0,background_non_event,22.028009057802997,90.03755527681517,2023-11-06,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,36.346,19.838,79.417,17.42,761.0,0.52987,0,0,background_non_event,25.032134551994027,96.66339154375572,2023-11-07,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.723,20.213,80.958,4.0,607.0,0.59548,7,0,background_non_event,25.353301754578776,92.90283587720748,2023-11-08,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,17.748,25.45,60.083,0.41,7.0,0.21192,0,0,background_non_event,23.112325671839447,89.02628176203262,2023-11-15,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,8.198,21.042,63.583,0.84,240.0,0.54265,6,0,background_non_event,26.917831149145016,88.79063787039698,2023-11-27,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.396,19.767,84.75,8.17,175.0,0.51462,0,0,background_non_event,26.072364535841245,92.54176828984319,2023-11-29,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.667,18.729,83.583,7.04,192.0,0.839,0,0,background_non_event,25.199613309280927,95.255893859587,2023-11-30,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,34.275,-4.083,81.75,24.36,4373.0,-0.00588,0,0,background_non_event,29.0075857278512,94.10437332835807,2023-12-02,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.104,-7.263,65.792,37.06,4411.0,0.24391,0,0,background_non_event,29.21513511323516,92.28468987330257,2023-12-03,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,18.123,19.308,63.75,0.65,87.0,0.51977,4,0,background_non_event,26.873146355532562,92.77831804328426,2023-12-04,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.85,14.237,88.458,11.51,1474.0,0.46758,2,0,background_non_event,22.98423929759413,93.5698541377947,2023-12-11,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,23.087,20.387,76.625,0.83,35.0,0.09804,0,0,background_non_event,26.141868090416423,89.53483036352705,2023-12-12,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.144,17.954,90.667,18.07,838.0,0.58482,6,0,background_non_event,23.749681253549728,93.17571639769551,2023-12-13,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.971,15.879,87.167,10.36,223.0,0.52285,0,0,background_non_event,25.845252311698616,95.57583423669092,2023-12-14,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,31.821,19.246,74.667,1.09,36.0,0.2324,0,0,background_non_event,26.2264431380544,90.4532001827,2023-12-17,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,24.502,18.95,74.417,0.68,13.0,0.35226,0,0,background_non_event,24.683584179325273,90.44218620120185,2023-12-20,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.76,-13.108,44.042,31.63,3784.0,0.32989,0,0,background_non_event,29.04244261932159,96.12179670554058,2023-12-20,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,27.238,11.908,58.458,22.44,1295.0,0.8261,5,0,background_non_event,27.91714643610264,93.67848585441145,2023-12-31,2023,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,21.377,20.471,67.792,1.95,8.0,0.6839,2,0,background_non_event,21.748950306854088,92.14989043188757,2024-01-05,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.06,-4.312,74.333,0.3,2917.0,0.01724,0,0,background_non_event,29.46830776496228,94.6207679614314,2024-01-05,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,20.469,12.562,71.542,15.87,579.0,0.50786,3,0,background_non_event,27.10732839202445,92.82530423572744,2024-01-08,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,26.5,13.85,81.625,0.78,770.0,0.15422,6,0,background_non_event,24.681657689477657,93.85219201457356,2024-01-11,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.423,16.321,74.208,18.29,838.0,0.50117,0,0,background_non_event,23.141654964932066,97.36768868614965,2024-01-14,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,30.471,5.392,71.5,17.19,2109.0,0.38563,21,0,background_non_event,27.340113518362237,93.63750161247216,2024-01-16,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.4,18.067,76.667,12.42,286.0,0.51309,0,0,background_non_event,24.637204845297457,96.79575963049095,2024-01-18,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,23.683,4.033,71.875,39.89,2146.0,0.37489,3,0,background_non_event,28.157722675162844,94.2496745793395,2024-01-21,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,30.05,-2.8,20.667,11.73,4288.0,0.1815,0,0,background_non_event,29.4776986578319,88.80947850928705,2024-01-23,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.869,18.012,71.833,4.05,262.0,0.45161,1,0,background_non_event,23.008562853426604,94.57543076613914,2024-01-24,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,35.025,-5.517,71.917,22.83,2999.0,0.1645,0,0,background_non_event,28.753175167716535,96.2904758859335,2024-01-28,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.652,-17.713,80.125,21.54,4945.0,-0.0201,0,0,background_non_event,28.33518228076774,97.47982985999903,2024-02-01,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,25.35,-0.783,28.25,1.0,3821.0,0.00964,0,0,background_non_event,29.354931869192406,89.007546721072,2024-02-01,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,14.477,18.012,70.875,0.39,74.0,0.47649,0,0,background_non_event,26.286646048970304,88.52478407904684,2024-02-06,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,36.177,-6.679,45.958,19.68,3669.0,0.32275,5,0,background_non_event,27.802592058305997,91.98866425366083,2024-02-09,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,38.673,3.113,64.292,26.33,3066.0,0.45674,1,0,background_non_event,27.50527536759518,89.30795058108308,2024-02-10,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,27.75,22.738,64.0,8.36,80.0,0.28597,0,0,background_non_event,22.171915045779716,95.98971684928455,2024-02-13,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,34.594,-13.2,79.5,27.49,4261.0,0.32397,0,0,background_non_event,29.246482577003803,94.12692022009753,2024-02-13,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,26.15,23.637,50.083,0.98,127.0,0.31173,0,0,background_non_event,22.601532693036205,95.75805573985937,2024-02-17,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.3,-12.133,75.875,16.8,4472.0,-0.00636,0,0,background_non_event,28.727057121903048,96.41337257267051,2024-02-17,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,20.804,16.392,59.958,31.75,1324.0,0.43343,1,0,background_non_event,23.642566837564672,93.88209315716756,2024-02-21,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.075,-7.404,93.208,45.38,3838.0,0.21584,0,0,background_non_event,28.296790755925784,93.47737743977541,2024-02-23,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,16.481,20.221,59.042,8.98,308.0,0.44763,0,0,background_non_event,24.358435491553607,94.63189686171772,2024-02-27,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,15.883,21.004,56.083,0.87,37.0,0.22399,0,0,background_non_event,26.181963490745282,89.61349239545775,2024-02-27,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,30.173,21.592,71.667,0.77,18.0,0.6063,4,0,background_non_event,24.429044988088265,91.86648752219912,2024-02-29,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,17.969,20.904,73.833,0.67,82.0,0.24413,14,0,background_non_event,27.069746903343777,94.0536577992076,2024-03-05,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.35,-5.913,74.583,31.11,4657.0,0.06864,0,0,background_non_event,28.23166704477343,92.75729697448907,2024-03-05,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.633,7.104,95.292,32.74,2166.0,0.26,7,0,background_non_event,27.616041270033055,93.941726852854,2024-03-06,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,27.815,23.958,40.917,4.28,157.0,0.31911,0,0,background_non_event,24.37554155059535,96.10053167686813,2024-03-07,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,28.09,20.746,61.625,0.72,148.0,0.32541,14,0,background_non_event,25.962259989572956,93.8954220054922,2024-03-07,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,27.958,22.546,58.625,0.26,45.0,0.1989,12,0,background_non_event,26.31385502225187,91.3985701968769,2024-03-07,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,24.215,22.033,56.292,2.61,79.0,0.45341,5,0,background_non_event,24.2605936969809,92.63043732280657,2024-03-08,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.025,4.217,87.375,32.44,2819.0,0.27944,5,0,background_non_event,27.26294721917931,92.2273670511938,2024-03-08,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,33.404,24.438,58.083,0.24,105.0,0.13309,1,0,background_non_event,27.15441229419291,94.93878620383623,2024-03-18,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,48.502,15.708,86.667,35.23,1340.0,0.42308,1,0,background_non_event,26.94011907868898,95.65769194446011,2024-03-24,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,40.331,9.296,82.5,31.44,2280.0,0.49941,2,0,background_non_event,26.982130592405987,90.2295244029169,2024-03-24,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,29.4,-6.812,88.208,36.86,4650.0,0.16727,4,0,background_non_event,27.962113002674585,91.6618777549802,2024-03-25,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,32.833,19.646,65.667,11.51,801.0,0.49628,0,0,background_non_event,26.47754070029932,97.00337828016069,2024-03-27,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,17.096,27.9,65.042,11.05,184.0,0.30385,1,0,background_non_event,21.75234311429927,92.43567046051712,2024-03-30,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,25.894,31.588,37.667,1.82,137.0,0.1035,0,0,background_non_event,22.550889353890845,94.97381555995862,2024-04-01,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,16.748,29.929,48.25,3.33,88.0,0.3518,8,0,background_non_event,22.86656820854536,92.35809966797149,2024-04-09,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,28.802,23.521,44.792,24.87,1029.0,0.7826,0,0,background_non_event,26.066624756466528,95.98504138451489,2024-04-11,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,26.45,28.421,64.583,0.7,20.0,0.29275,1,0,background_non_event,25.432572333852534,89.74065262637858,2024-04-12,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,14.715,28.996,44.792,25.21,495.0,0.14839,2,0,background_non_event,23.257723788980048,93.62550457265401,2024-04-15,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.29,24.529,76.625,4.83,297.0,0.5316,0,0,background_non_event,24.681225978451902,97.23755796372677,2024-04-20,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,28.465,31.912,40.25,11.84,388.0,0.20684,0,0,background_non_event,22.346228862602505,94.44043503838351,2024-04-21,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,39.531,-1.85,43.833,16.27,5331.0,0.01224,0,0,background_non_event,29.446169211133697,91.61886896459235,2024-04-22,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,41.49,26.008,64.583,11.38,274.0,0.52045,0,0,background_non_event,25.82442000022384,95.52626918493189,2024-04-28,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,14.569,33.608,28.958,1.1,29.0,0.04882,0,0,background_non_event,25.374684602593224,88.94447189220477,2024-04-30,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,31.358,27.154,79.458,3.58,65.0,0.48052,10,0,background_non_event,22.54672466597984,91.71810846296802,2024-05-07,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,31.777,27.892,82.208,0.69,8.0,0.3032,1,0,background_non_event,23.016174569491398,91.15575222373585,2024-05-10,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,NASA MODIS MOD13Q1.061 / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,37.848,21.304,78.333,19.86,1155.0,0.50054,0,0,background_non_event,23.360308278444023,97.04504659348825,2024-05-10,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,46.671,24.454,82.833,0.61,138.0,0.41893,0,0,background_non_event,27.607933103141402,95.629200680021,2024-05-10,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
0.0,0.0,0.0,0.0,42.244,-1.1,75.417,27.83,4279.0,-0.04259,0,0,background_non_event,29.042079820703457,96.45287221599416,2024-05-12,2024,NASA COOLR/GLC,USGS SRTM 90m via Open Topo Data,Sentinel-2 L2A / Microsoft Planetary Computer,Open-Meteo ERA5-Land historical reanalysis
